0.516236 1.101056 1.071480
0.138501 1.161070 1.400573
0.296245 0.676193 1.270573
0.484116 0.926507 1.241589
0.308011 0.854560 0.996231
0.243873 1.002252 1.237512
0.477964 1.110680 1.447193
0.145632 0.875381 1.300114
0.443389 0.922781 1.211299
0.483272 0.879932 1.338864
0.355692 0.891504 1.434286
0.092356 1.066814 1.441407
0.357150 0.964156 0.992872
0.427698 0.709054 1.344366
0.453563 1.107968 0.989045
0.482158 0.800719 1.076165
0.042037 0.920870 1.014375
0.472219 0.730965 1.046911
0.111578 0.701975 1.306872
0.376011 1.059825 1.440360
0.267537 1.052422 1.334154
0.200421 0.921223 1.112491
0.262609 0.789914 1.454970
0.090213 0.896421 1.246997
0.406797 0.916312 1.406909
0.538003 0.739791 1.230036
0.287985 0.989080 1.354578
0.053251 1.084021 1.048718
0.146527 1.098346 1.030045
0.352263 0.732062 1.385835
0.388770 1.123330 1.460580
0.316445 1.040696 1.437395
0.544221 1.143065 1.173636
0.151627 0.697292 1.195706
0.521125 1.047317 1.476251
0.279003 0.841490 1.351818
0.427431 1.024310 1.134865
0.254482 0.872589 1.254941
0.122614 1.147446 1.339053
0.400463 0.678467 1.144438
0.241122 1.121919 1.253835
0.481018 1.074406 1.097743
0.464788 0.957568 1.229508
0.388016 0.982804 1.448310
0.461315 0.758157 1.306739
0.169180 0.956111 1.175340
0.082876 0.915025 1.168252
0.080132 0.929171 1.461902
0.348232 0.673373 1.319499
0.521691 0.714515 1.372232
0.436543 0.773313 0.995201
0.259531 0.915481 1.097060
0.189571 0.965325 1.392626
0.337043 0.850909 1.453799
0.301854 0.722710 1.276260
0.231647 0.837003 1.090617
0.306477 1.002431 1.268497
0.159156 0.696056 1.060444
0.248714 0.680071 1.159696
0.145746 0.921184 1.047250
0.192043 1.163304 1.463195
0.167016 0.882041 1.480339
0.447793 0.728901 1.126499
0.050897 1.102778 1.113300
0.245203 0.989403 1.305863
0.399104 1.031652 1.405953
0.056832 0.937171 1.057644
0.350474 0.844979 1.034827
0.465735 0.786396 1.236497
0.119976 1.049377 1.222199
0.148924 1.038999 1.037347
0.428602 0.798898 1.304172
0.546292 0.889411 1.430167
0.398599 1.057561 0.994386
0.212095 0.765545 1.347548
0.093766 0.917119 1.001996
0.141529 1.056250 1.336093
0.444857 0.802566 1.320515
0.081692 0.936282 1.129213
0.522612 0.835565 1.362054
0.132721 1.171056 1.053793
0.296709 0.851043 1.031928
0.094768 0.910953 1.422131
0.135273 0.992797 1.454892
0.424119 0.957720 1.420346
0.161738 1.075979 1.382007
0.331959 0.702606 1.327745
0.189803 0.837285 1.440042
0.412098 0.763828 1.072268
0.407073 0.815755 1.039859
0.185191 0.916250 1.114042
0.271385 1.130313 1.363884
0.184737 1.146975 1.377628
0.252853 0.847153 1.361304
0.170039 0.749254 1.456572
0.373442 0.915295 1.347983
0.216507 0.794618 1.111956
0.128632 0.962449 1.332191
0.320363 0.694956 1.035888
0.405496 0.829169 1.044898
0.242797 0.727341 1.298129
0.375234 1.022953 1.386786
0.097198 0.874815 1.075082
0.125924 0.794157 1.199501
0.185411 1.061319 1.461066
0.296589 0.775284 1.027063
0.216836 0.826043 1.158721
0.243895 0.981745 0.996381
0.316184 0.772463 1.072845
0.395299 0.961481 1.426834
0.469461 1.177943 1.340444
0.441075 1.134203 1.478706
0.353975 0.744682 1.276029
0.110991 1.004524 1.306084
0.375150 1.033291 0.992702
0.424859 1.072808 0.987870
0.216116 0.971208 1.449234
0.395698 1.159820 1.317948
0.391807 1.111609 1.470423
0.322725 0.951972 1.371872
0.320085 0.984689 1.479781
0.069179 0.805089 1.421515
0.411812 1.019368 1.473826
0.400205 0.949522 1.236225
0.476897 0.704344 1.034274
0.263385 1.088027 1.337111
0.256576 1.156278 1.172769
0.547895 0.988061 1.439958
0.227876 0.792119 1.354225
0.224015 1.089052 1.292856
0.410438 0.925622 1.263538
0.336686 0.857778 1.143179
0.322850 1.093985 1.330350
0.201105 1.113424 1.017826
0.294540 1.149514 1.105792
0.456315 0.754313 1.360188
0.494687 0.715078 1.223154
0.556383 0.768820 1.242316
0.486944 1.073555 1.485056
0.356359 1.106086 1.258060
0.558591 0.748709 1.462158
0.441386 1.049864 1.325572
0.368542 0.944811 1.028721
0.124632 1.156101 0.987011
0.141302 1.174334 1.267073
0.538672 0.983832 1.139859
0.344905 0.870161 1.136625
0.077721 1.113849 1.265933
0.388359 0.771503 1.447265
0.402110 1.180611 1.145038
0.526176 1.131080 1.231910
0.290456 1.163189 1.109483
0.421548 0.821596 1.378723
0.476377 0.885826 1.417739
0.201325 0.782659 1.469910
0.421684 1.061575 1.242062
0.360794 1.135679 1.108380
0.416431 0.778040 1.073217
0.340794 0.777815 1.167552
0.150515 1.168500 1.033780
0.333440 0.870772 1.377765
0.149731 1.135340 1.213801
0.382979 0.975905 1.181843
0.461235 0.731106 1.074117
0.288250 0.942418 1.446809
0.293555 0.782097 1.121646
0.073484 0.694310 1.069533
0.522155 1.114424 1.443552
0.410977 1.135817 1.122675
0.444227 0.991821 1.130082
0.242987 0.819939 1.130026
0.301487 0.888173 1.071900
0.257416 1.107630 1.117029
0.332132 1.043520 1.433228
0.401370 0.954607 1.462806
0.076708 1.068399 1.209675
0.415277 1.054832 1.309316
0.107735 1.185351 1.260704
0.432992 0.741538 1.157692
0.124698 1.189455 1.363687
0.075118 0.766952 1.392992
0.153319 0.855205 0.994374
0.428033 0.840757 1.001377
0.181478 0.931322 1.169261
0.367815 0.893459 1.371722
0.268813 0.839935 1.142316
0.197505 1.034133 1.237890
0.213976 0.801112 1.285224
0.107946 0.944778 1.392583
0.223223 0.696245 1.209635
0.345758 1.075502 1.480262
0.267979 0.897568 0.998263
0.492127 1.049128 1.079484
0.334716 0.754888 1.036508
0.103307 1.093792 1.138909
0.482492 0.825981 1.326057
0.347247 0.873923 1.302106
0.104979 0.884007 1.099713
0.504529 1.129547 1.406410
0.572390 0.744217 1.075689
0.216571 0.747807 1.411448
0.365894 1.066377 1.240600
0.220169 0.877813 1.311206
0.242976 1.076518 1.273971
0.305456 0.786279 1.429510
0.465711 1.139891 1.155010
0.454893 0.887214 1.078248
0.172291 1.080481 1.224926
0.153500 0.872925 1.417329
0.326381 1.019561 1.372429
0.548808 0.951667 1.165748
0.118876 0.850884 1.235589
0.419691 0.838037 1.415522
0.441182 0.957039 1.319425
0.104793 0.882714 1.030588
0.324508 0.840992 1.344005
0.142840 1.192120 1.265500
0.383870 0.912181 1.273656
0.165845 0.718729 1.388269
0.340441 0.893913 1.060496
0.081467 0.909633 1.379413
0.309410 0.952186 1.231821
0.567698 0.840568 1.384330
0.450691 0.816171 1.066194
0.500453 0.746296 1.424782
0.096271 0.799241 1.309893
0.204078 0.833275 1.104623
0.429795 0.783195 1.104671
0.305412 0.696712 1.457205
0.462667 0.793984 1.211005
0.258209 1.149457 1.049745
0.193083 0.748329 1.146387
0.141217 0.848384 1.330695
0.322025 0.926525 1.331838
0.212821 1.003791 1.322584
0.423171 0.984200 1.400117
0.262158 0.813533 1.215203
0.086926 1.165260 1.058456
0.416830 1.113170 1.144103
0.427976 0.726963 1.453717
0.146279 0.703983 1.471774
0.384331 0.790609 1.261141
0.297010 1.127001 1.416728
0.492999 0.903112 1.322250
0.217034 1.003112 1.040611
0.126668 0.909087 1.312512
0.562621 1.057479 1.118538
0.362228 0.938763 1.451236
0.274764 0.783613 1.318693
0.579621 1.114990 1.334284
0.433799 0.862243 1.329093
0.191343 0.805358 1.178847
0.393815 0.849638 1.471262
0.127120 0.802675 1.035859
0.212212 1.002129 1.395270
0.554341 1.109916 1.056498
0.305729 1.150708 1.083861
0.334830 1.104354 1.193291
0.303853 0.766338 1.069620
0.369391 1.052545 1.159139
0.356414 1.052472 1.040906
0.473029 1.168885 1.129156
0.362150 0.811930 1.446722
0.201254 0.737482 1.485197
0.177032 1.171085 1.163402
0.495760 1.057151 1.063117
0.474145 0.988311 1.010071
0.206463 0.888051 1.019269
0.172772 0.965575 1.191822
0.462052 0.975948 1.486905
0.316116 1.059381 1.424015
0.147219 0.848922 1.173644
0.105390 0.922200 1.263859
0.508867 1.006183 1.165535
0.170833 1.096164 1.392878
0.153618 0.952080 1.062883
0.401859 0.746179 1.142768
0.469912 0.738178 1.079911
0.115537 1.089073 1.100053
0.579035 0.758744 1.282299
0.466726 1.115419 1.480046
0.566869 0.934353 1.142843
0.272311 0.704028 1.481400
0.280328 0.871840 1.006953
0.342841 1.001261 1.186021
0.419365 0.979243 1.150853
0.362576 1.041975 1.409641
0.419942 0.803255 1.161716
0.258155 0.714282 1.181130
0.155072 0.942443 1.260853
0.454945 0.787797 1.185998
0.480172 1.159657 1.029685
0.121238 1.100758 1.449237
0.315398 1.169962 1.042103
0.336863 0.963825 1.164745
0.328834 1.175277 1.158893
0.222633 0.888675 1.271049
0.210631 1.153006 1.072790
0.426533 0.851558 1.452159
0.582400 0.879286 1.312666
0.355505 1.036807 1.094434
0.545066 1.035653 1.398331
0.251384 0.780522 1.201393
0.114284 1.026760 1.119895
0.579107 0.897349 1.237695
0.129550 0.742229 1.035008
0.115247 1.093966 1.312819
0.260868 0.871100 1.218931
0.200115 1.022446 1.344747
0.438468 0.976632 1.277941
0.356680 0.847359 1.125836
0.518805 0.926307 1.248599
0.107180 0.711646 0.998862
0.555411 0.940682 1.319902
0.209423 0.788634 1.345159
0.178822 0.871236 1.098193
0.395744 0.863621 1.410553
0.284895 1.055821 1.226138
0.320748 0.720896 1.353682
0.161468 0.746767 1.207579
0.185424 0.999002 1.362756
0.327461 0.930338 1.326205
0.141659 0.917796 1.456428
0.388695 0.861417 1.160412
0.301344 1.080799 1.478010
0.589278 0.896689 1.491391
0.153472 0.739940 1.234580
0.311859 1.084402 1.410025
0.409566 0.782479 1.218170
0.349742 0.935752 1.356452
0.136810 0.997103 1.140392
0.154317 1.082241 1.484268
0.436434 0.919667 1.030084
0.452110 0.840315 1.070165
0.438357 1.009395 1.461105
0.143099 0.788787 1.203705
0.234618 0.839928 1.031878
0.366146 0.843166 1.179858
0.297698 0.727423 1.473329
0.504368 1.000879 1.260701
0.243694 1.121315 1.180805
0.349412 1.052697 1.234477
0.459713 0.936430 1.122745
0.334003 1.109004 1.431363
0.249196 0.961521 1.418913
0.316448 1.192855 1.266176
0.536515 1.139658 1.062143
0.392971 0.804993 1.351954
0.213268 1.095275 1.476648
0.523565 0.960959 1.215915
0.573077 0.898618 1.345552
0.286689 1.190010 1.275832
0.226058 0.835629 1.314032
0.375781 0.965744 1.356801
0.329184 0.989493 1.447309
0.173429 0.911586 1.420027
0.232364 1.012006 1.415636
0.319387 0.755578 1.034628
0.580004 1.025339 1.366430
0.463946 1.075713 1.376788
0.589101 0.817232 1.248210
0.130224 1.210567 1.488563
0.543686 1.083285 1.135753
0.193513 0.991078 1.091059
0.344316 1.076755 1.294128
0.201729 0.751494 1.121118
0.368158 0.956732 1.119881
0.110312 0.906282 1.487849
0.411689 1.205295 1.299385
0.230954 1.042769 1.406355
0.522188 1.209540 1.437160
0.283206 1.043348 1.376408
0.364480 0.978861 1.400497
0.212122 1.181987 1.125845
0.141933 1.124044 1.431312
0.507899 0.772158 1.432802
0.442757 0.892418 1.118001
0.227037 0.806651 1.089950
0.464025 1.122521 1.458080
0.131695 0.973342 1.438088
0.494708 1.068815 1.462983
0.581228 1.139589 1.126609
0.188214 1.170222 1.315741
0.276464 0.893681 0.994633
0.491060 1.141228 1.250446
0.334387 1.191617 1.392959
0.475540 0.818288 1.460523
0.298769 0.995749 1.390299
0.243589 0.793807 1.416738
0.513932 0.962410 1.033442
0.229384 1.138065 1.410140
0.348020 1.111698 1.291736
0.578036 1.189178 1.058422
0.259886 1.070125 1.146849
0.511770 0.722550 1.038643
0.382297 1.021388 1.243028
0.531393 0.980197 1.400420
0.361729 0.799675 1.194023
0.316395 0.842794 1.312809
0.247855 1.205990 1.390160
0.231024 0.901484 1.384869
0.330485 1.189723 1.244573
0.431248 0.736411 1.361239
0.487194 1.128954 1.190527
0.527193 0.790504 1.304176
0.271740 0.773391 1.334997
0.599583 0.825113 1.381912
0.133440 1.130512 1.205928
0.605128 1.174934 1.267059
0.380419 0.769819 1.013751
0.472676 1.218939 1.158897
0.547674 1.212406 1.212317
0.148136 0.800224 1.394441
0.590086 1.122207 1.473495
0.197260 0.939438 1.187081
0.228100 0.923394 1.432291
0.352070 1.217791 1.349298
0.414017 0.927349 1.154847
0.421414 0.950828 1.066459
0.468449 0.786459 1.282378
0.139331 1.118760 1.207138
0.173994 1.220649 1.318225
0.310586 1.042278 1.137343
0.618165 1.114121 1.413206
0.530222 0.799387 1.163508
0.390513 1.160570 1.059467
0.553693 0.811371 1.342534
0.291933 0.864406 1.272349
0.136136 0.922317 1.343047
0.489095 0.750244 1.372768
0.528401 0.884435 1.444116
0.456384 1.078292 0.994287
0.339127 0.767891 1.088708
0.587226 1.164386 1.302391
0.615121 0.997805 1.408155
0.217641 0.741026 1.370850
0.311023 0.925286 1.068437
0.133430 0.832243 1.378392
0.166717 0.747474 1.251744
0.222733 0.969069 1.135476
0.503773 1.088626 1.234703
0.499378 0.771353 1.372511
0.587830 0.868930 1.178800
0.136342 1.199157 1.198863
0.162024 0.915601 1.106455
0.418457 1.126843 1.067310
0.552181 0.800469 1.459957
0.157078 0.931054 1.324272
0.583741 0.839017 1.122564
0.377298 0.770061 1.031874
0.202211 1.128898 1.330578
0.386580 0.922943 1.370126
0.205594 0.786563 1.076877
0.384461 0.837678 1.059726
0.412445 0.800236 1.277890
0.426274 0.775890 1.494641
0.384099 1.152599 1.039490
0.391549 0.970381 1.486289
0.298962 0.817171 1.349490
0.291005 0.789077 1.041096
0.196761 1.191120 1.065294
0.614654 1.168803 1.402280
0.472350 0.925272 1.279846
0.464239 1.199251 1.324198
0.420175 1.114485 1.088847
0.476636 0.919587 1.220476
0.421991 1.087081 1.257129
0.203346 0.916277 1.120509
0.375490 1.011127 1.221042
0.202313 0.998999 1.253882
0.144136 1.098000 1.103768
0.589057 1.092547 1.092448
0.374097 0.840743 1.430475
0.154687 1.042224 1.294664
0.289390 0.856859 1.441142
0.463241 1.225398 1.292405
0.350105 1.130849 1.255013
0.410381 0.800603 1.032092
0.404197 0.934577 1.172550
0.435575 0.914098 1.248203
0.463734 1.219614 1.461481
0.406314 1.064342 1.016039
0.598215 1.104143 1.418849
0.148309 0.848875 1.391687
0.184560 0.808090 1.181872
0.480390 1.110238 1.437826
0.382487 1.145615 1.375278
0.180256 1.008997 1.480906
0.335499 0.841588 1.435411
0.215577 0.850895 1.013417
0.268736 0.758914 1.085130
0.452062 0.867474 1.013490
0.477877 1.052364 1.191317
0.376105 1.131925 1.239480
0.255442 1.056912 1.061720
0.144263 0.985380 1.290406
0.548879 1.044204 1.198789
0.323498 1.209647 1.465776
0.490478 0.795254 1.070072
0.485505 1.115064 1.381671
0.525512 0.980534 1.303421
0.559466 0.776686 1.027806
0.496309 0.804115 1.216078
0.245409 1.060726 1.383115
0.603898 0.874134 1.483151
0.183230 1.187006 1.017723
0.490376 0.999539 1.272945
0.595467 1.124957 1.104404
0.460595 1.187866 1.139666
0.275773 1.108323 1.157276
0.438680 0.831339 1.295975
0.522116 1.033499 1.044572
0.351514 0.786595 1.209280
0.403580 0.796701 1.025602
0.380011 0.851800 1.008168
0.402105 0.951331 1.145461
0.376942 1.130476 1.143998
0.390650 1.108367 1.013288
0.198905 1.087044 1.081792
0.587381 0.818917 1.338757
0.322091 1.009545 1.195133
0.443369 0.806248 1.014711
0.275866 1.033055 1.455744
0.606348 0.981419 1.294458
0.464327 0.850288 1.101731
0.141167 0.985493 1.188320
0.256651 1.148906 1.180789
0.254274 0.770525 1.090947
0.308584 0.754197 1.412666
0.331003 1.134714 1.298792
0.438447 1.015322 1.097001
0.189832 0.925379 1.230978
0.358334 0.904028 1.446798
0.279743 0.939643 1.293712
0.361101 0.792541 1.305410
0.439243 0.993633 1.304804
0.383491 1.236685 1.037706
0.349276 1.099192 1.257341
0.198465 0.894318 1.079636
0.242659 0.906526 1.096769
0.604359 0.812677 1.011000
0.314085 1.044765 1.251293
0.525074 0.814623 1.345005
0.571560 1.046296 1.065283
0.552955 1.203543 1.253602
0.349304 1.067849 1.278103
0.545202 0.766779 1.474855
0.483682 1.184507 1.326405
0.399700 1.048780 1.476652
0.494551 0.783444 1.251929
0.269216 1.076235 1.338433
0.630869 0.888840 1.495706
0.429676 0.987033 1.092283
0.509756 0.842952 1.004232
0.407971 1.012420 1.359839
0.298618 1.119666 1.003703
0.431047 1.139998 0.998108
0.604579 0.923150 1.275511
0.173885 0.844799 1.029708
0.493711 1.087327 1.347725
0.175474 0.780957 1.000860
0.547226 1.230061 1.175916
0.351906 1.213989 1.427703
0.358039 0.974776 1.277277
0.580908 0.892223 1.207082
0.336655 1.086946 1.011843
0.433132 1.030963 1.489095
0.432951 1.037023 1.302418
0.409755 0.853211 1.140215
0.532133 0.767809 1.205627
0.381350 0.982249 1.429597
0.579794 1.226759 1.420273
0.342265 1.048585 1.130349
0.553816 0.773344 1.321648
0.286657 1.103277 1.046620
0.555456 0.925269 1.135305
0.590290 0.955612 1.240214
0.202496 0.960791 1.179602
0.229918 0.787757 1.486747
0.287330 1.158437 1.480407
0.520759 0.907749 1.112540
0.599994 0.785278 1.144962
0.589156 0.980843 1.492033
0.194691 0.761243 1.283464
0.409622 1.111624 1.088154
0.360163 0.986089 1.253294
0.443764 1.146655 1.113713
0.620459 0.996073 1.398036
0.222554 1.095966 1.250220
0.411934 0.941256 1.242782
0.199306 0.784220 1.398757
0.187716 1.203474 1.285899
0.359869 0.917545 1.432340
0.489007 0.970978 1.487852
0.477497 0.918135 1.487878
0.300571 0.820418 1.191828
0.237627 0.884523 1.372330
0.507475 0.989954 1.162977
0.413715 1.015444 1.327923
0.537477 1.114517 1.324796
0.442918 0.844023 1.459219
0.434482 1.137839 1.303453
0.225017 0.882567 1.109256
0.592651 1.210852 1.335295
0.234259 1.108132 1.475427
0.345244 1.103378 1.084541
0.323166 1.064935 1.002795
0.182116 0.893436 1.475959
0.585313 1.001284 1.485376
0.595084 1.032715 1.483194
0.273891 0.852134 1.347530
0.320450 0.775089 1.003475
0.469644 0.943092 1.053213
0.211985 1.015116 1.311836
0.473242 0.933277 1.246360
0.370265 1.052930 1.223825
0.595224 0.830688 1.273323
0.337407 0.792011 1.003048
0.231022 1.220720 1.440227
0.510880 0.877705 1.001759
0.500564 1.049587 1.308969
0.623386 0.776131 1.074817
0.172856 1.241092 1.308639
0.497943 0.800086 1.443176
0.400768 0.894148 1.348860
0.341420 1.092709 1.031628
0.407740 1.215578 1.220406
0.644339 1.106024 1.308135
0.607119 1.153884 1.313891
0.383847 0.874223 1.472007
0.533241 0.909190 1.202184
0.338548 1.013327 1.255465
0.363136 1.173750 1.006005
0.401173 1.139992 1.380250
0.278631 0.865216 1.382415
0.589222 1.177598 1.232948
0.614150 1.089599 1.490116
0.233092 0.918366 1.271067
0.530563 1.080100 1.247863
0.225113 1.197007 1.246353
0.344663 0.786918 1.393633
0.258905 1.229580 1.490156
0.240730 0.976916 1.343811
0.356613 1.029951 1.140107
0.649259 1.077372 1.197138
0.643088 0.937745 1.111674
0.568221 0.926310 1.226106
0.521346 0.777830 1.086758
0.353234 0.969550 1.013043
0.659965 1.188200 1.221402
0.511487 1.024002 1.443412
0.312704 0.912477 1.265600
0.351575 0.779775 1.045583
0.559713 0.779006 1.366228
0.257985 1.186421 1.138228
0.237794 0.949764 1.152052
0.463655 0.955496 1.006007
0.409699 0.953047 1.366007
0.451807 0.811453 0.999325
0.402977 0.984196 1.215520
0.343182 0.956942 1.129970
0.379271 1.187064 1.403254
0.334284 0.816124 1.006198
0.562052 0.915759 1.118111
0.488350 1.147949 1.239538
0.414607 1.076408 1.355220
0.332634 1.169120 1.162872
0.311432 0.767433 1.108500
0.405748 0.991437 1.198696
0.323397 0.888374 1.125705
0.238308 0.825141 1.394355
0.565943 0.983722 1.251088
0.500043 0.897916 1.104238
0.206965 1.086829 1.248484
0.615255 1.227671 1.102679
0.583919 1.193883 1.264669
0.592010 0.940734 1.290244
0.460398 1.163482 1.388502
0.362500 1.118039 1.293338
0.487467 1.193505 1.392397
0.595310 1.160559 1.464165
0.230512 1.098506 1.468786
0.205261 1.051936 1.269598
0.300761 0.804353 1.399750
0.608413 1.041911 1.332267
0.314572 1.187537 1.419174
0.470386 1.178282 1.379489
0.358132 1.187234 1.087382
0.193988 1.169199 1.335664
0.224837 1.177096 1.035539
0.247954 1.161644 1.178473
0.361184 0.861930 1.065389
0.314722 1.245654 1.287065
0.568024 0.773223 1.174981
0.429039 0.907012 1.244328
0.231832 1.208326 1.208032
0.331456 1.030121 1.312966
0.631755 0.866224 1.422388
0.387967 0.848376 1.498196
0.244166 0.993807 1.094653
0.429202 0.974060 1.097712
0.404599 0.969837 1.100305
0.271324 0.875419 1.300333
0.494922 0.947498 1.181044
0.401685 0.914505 1.283309
0.384127 1.014552 1.320879
0.274264 1.045455 1.072268
0.593003 0.761506 1.170310
0.590241 1.194745 1.164792
0.468316 0.803107 1.025197
0.491105 1.176055 1.279700
0.320506 1.000661 1.248270
0.595195 1.128983 1.023162
0.358882 0.905192 1.292370
0.521345 0.902377 1.135620
0.179543 1.052565 1.371330
0.553738 1.104330 1.290757
0.213528 1.096067 1.223074
0.553233 1.120434 1.435766
0.549650 0.972639 1.193703
0.585447 1.189650 1.436317
0.378765 0.854513 1.444950
0.535638 0.929850 1.006636
0.228539 0.776703 1.165825
0.363118 1.166501 1.050531
0.201868 1.261229 1.274745
0.384596 1.084334 1.233671
0.355767 0.804244 1.006480
0.668209 1.040459 1.330508
0.364506 0.982279 1.420471
0.274910 0.815539 1.470940
0.644814 1.218505 1.085581
